Wd,Wn,Wout,Ib,N,DC Gain,GB,SR,Custo
2.1136085263211902e-05,4.9793216318217444e-05,1.2882644865350138e-05,5.2257833257290245e-05,30,757.8999165208701,14125375.446227267,26892810.0,0.27774652884192547
8.408054927902699e-06,1.6058704495141143e-05,3.2842820999105405e-05,7.470848547002455e-05,24,962.0584874625422,12022644.3461739,29316724.0,0.2627728861210301
1.674640130077385e-05,3.694073488390653e-05,1.0460253936818907e-06,3.3139631299681844e-05,24,125.33404068079328,8128305.1616408415,10609284.0,0.32517577080612586
4.671135949614602e-05,2.808039882679834e-05,1.2320462749806102e-06,7.152367588801375e-06,8,585.0422401023108,6309573.444801817,97769620.0,0.3054760071594561
4.098360963684688e-05,1.2866821636402219e-05,4.3446119304233e-05,9.563937150328163e-05,16,1329.036900990673,26915348.039268624,39240324.0,0.23585751526441712
2.515260862492998e-06,8.205120578919354e-06,1.6879919550759555e-05,4.811843403876764e-05,46,770.0028589200253,5128613.839913555,17125308.0,0.3099592739505061
3.53927214706583e-05,2.958335302301271e-05,2.07011074901259e-05,2.7981765860343868e-05,41,1179.5182329458594,9332543.007969735,13288466.0,0.24682369270717963
4.493865255131992e-05,3.241139793482847e-05,2.864167678389574e-05,7.743517365989791e-05,3,1037.8454649731868,19498445.99758007,35375480.0,0.2572144267386653
4.6162528012194686e-05,2.7506885222578905e-06,4.2183273080264374e-05,4.657037676081889e-05,9,2012.5546832956682,15848931.924610823,20419440.0,0.18572613445387154
3.713079069515549e-05,3.926193809018323e-06,5.491694183719904e-06,3.7643750150584274e-05,28,921.9591821616884,13489628.825916274,29478424.0,0.26571389745433643
8.212104989069815e-06,4.645787688575136e-05,4.2416142670803145e-05,3.423529258977967e-05,36,1106.089749323654,6606934.480075838,14527774.0,0.2656595704434765
3.692259885724122e-06,2.4919160190475203e-05,4.8282197996856225e-05,5.112202131272832e-05,8,911.7544620610844,7079457.843841248,21290654.0,0.27441592936636916
2.1734993952748062e-05,8.282142562333511e-06,3.842143392280134e-05,2.774017510657378e-05,49,1536.175801704515,7413102.413009037,9653849.0,0.22693403520022
6.6024287713592275e-06,2.0919405516355657e-05,2.4291698015203887e-05,8.895595002024313e-05,13,725.583505360905,12589254.11794143,36865772.0,0.28011671782051667
3.4749073477439935e-05,5.965461907138202e-06,3.41417501263706e-05,8.611033130644044e-05,9,1476.5835668724378,23988329.19019443,37457396.0,0.22503597076896673
2.2754745277610004e-05,3.1207415992750725e-05,3.2103813057147685e-05,5.080729208631661e-05,15,1125.8242968070915,14454397.707458993,22974388.0,0.25076177775701175
5.140418339876885e-06,3.4627750365123548e-06,2.0980805282517446e-05,6.129834705207844e-05,15,1119.1709861176773,9332543.007969735,24811106.0,0.25124975284772133
2.1128080950155696e-05,2.239292214689305e-05,8.179696977063785e-06,9.856881888211474e-05,28,497.10430776788075,21877616.239495095,43333520.0,0.296874113104657
3.0493857660285878e-05,1.6928012473691887e-05,7.831705733184157e-06,4.0655961536311655e-05,11,794.5391591693148,13489628.825916274,22602572.0,0.2750592895727069
2.3437785024627483e-05,1.942899712248697e-05,2.4161693943927394e-05,5.060654880711855e-05,21,1112.614752265533,14454397.707458993,22283996.0,0.251730608012625
1.5208188605227033e-05,2.656016049550074e-05,8.578257618554546e-06,2.7667673558694267e-05,27,853.9151220288754,8709635.899560643,13685601.0,0.2707330777038755
1.983734727011531e-06,4.5394709597683767e-05,4.4531417005114864e-05,5.3270108043111726e-05,19,682.2094823850275,4786300.923226297,18263324.0,0.3216486581668689
3.7301848328067415e-05,4.850055689674889e-05,4.786799356088095e-05,1.54305049431976e-05,12,1405.7570515864584,6309573.444801817,7586338.5,0.24894850346599232
2.0518056883465656e-05,4.662131774438928e-05,2.4646695656176474e-05,3.729142580022291e-06,25,1391.0255849137475,1949844.5997580132,2788441.8,0.3945551229277949
2.38035924075655e-05,3.423723444111046e-06,3.19274027558833e-06,4.022911101794693e-05,8,664.0273693142319,10964781.961431643,42253932.0,0.28463144176372573
3.8702491612408344e-05,1.41638004914804e-06,4.969528371035069e-05,5.5109525754449095e-05,17,2317.6626114794913,16595869.07437528,21863826.0,0.16334854292359768
4.553093868249058e-05,1.8092730173857967e-05,3.722518945460016e-05,6.421711735132587e-05,2,1303.7585085435933,15488166.18912451,29455354.0,0.23771151343512967
3.582895968915197e-06,4.8622242577821955e-05,3.645343557075419e-05,4.300740539974132e-05,18,838.3857959524506,6025595.860743467,18555764.0,0.29157796211717446
3.325621739737743e-05,3.12787757087263e-05,3.917627452206166e-06,4.304650422027633e-05,48,476.8040285222215,12882495.51693109,21759432.0,0.2983630005275894
2.4493374766062012e-05,4.7618504115385026e-05,3.864470536393244e-05,2.0940082665690844e-05,15,1319.1695210394298,7585775.750291697,10260270.0,0.24109616587328916
2.3884909061929896e-06,1.2962870018912244e-05,4.349297325679374e-05,3.922425987034279e-05,28,944.2111773157254,4365158.322401581,13729267.0,0.3131215722130817
4.0409552993630026e-05,1.4176247864092111e-05,8.672594188246e-06,5.886097785651225e-05,33,761.3375557728408,19054607.179632097,26528444.0,0.277494401381761
4.072619089981205e-06,2.9236731355338553e-06,8.633248568693828e-06,1.5582639205306355e-05,36,1232.880018230068,3981071.705534902,6798507.5,0.30399012738474357
2.2927376098266628e-05,4.458330505838399e-05,2.914159425018578e-05,4.935632130364068e-05,25,1058.983404502156,13489628.825916274,23072050.0,0.25566410263077805
4.5765934915428955e-05,4.1530101963370504e-05,2.618303593836476e-05,3.880622286182807e-06,27,1429.8410777551956,2089296.1308540045,3986108.0,0.36346673037022637
1.411963021225995e-05,4.709239316428e-05,2.727051879125572e-05,6.279379388401891e-05,48,898.1949919553491,11481536.214968609,27152152.0,0.2674568391885965
1.534445551204765e-05,2.3299223411348664e-05,1.8052429655164517e-05,3.461148274957842e-05,26,1051.3913377314027,9999999.999999812,15934570.0,0.25622092909568767
2.2273162988599585e-05,3.0931841524747536e-05,4.573623592449021e-05,8.788763819211726e-05,35,1076.2444841179213,16982436.52461711,32268196.0,0.25439811983147037
9.008032171048287e-06,2.3938288256887293e-05,4.580640566506875e-06,5.774820656768234e-05,2,426.3244551750564,8317637.711026555,16912680.0,0.3026474004270233
4.945608684654248e-05,2.1214829346771008e-05,3.5452592321155786e-05,9.162798389459299e-06,1,1706.7343991277473,6918309.709189237,7508480.0,0.2201532485881206
2.0501989774910583e-06,3.8756018009802654e-05,1.6269789646129307e-05,5.8118416198064946e-05,40,500.4665170185853,5011872.336272632,19373478.0,0.32963916276351096
3.3620566112459936e-05,2.420648484626754e-05,4.3084353988452316e-05,2.9335225793946494e-05,16,1387.147220021165,10232929.922807349,12979400.0,0.23159551856476143
3.86024390298505e-05,3.7564875982968076e-05,3.0685427108278387e-05,6.191425922334894e-05,9,1083.176145449034,19498445.99758007,28876344.0,0.2538897296142211
4.5147530031396895e-06,3.580602172467276e-06,8.78937879703866e-06,7.66754725369609e-05,15,665.5492816671788,9772372.209557923,28851954.0,0.28451981984297836
9.053538162509391e-06,4.622151729304536e-05,2.2646185098710966e-05,5.9827799827304026e-05,8,800.8117475094074,12022644.3461739,27498372.0,0.2745992378770736
4.8012706049096806e-05,1.2460477827671774e-05,1.884984380096588e-05,3.0739543189811725e-05,19,1274.4576093396645,11748975.549395071,14079313.0,0.2398605351198766
4.1114350992437934e-05,4.571491918432414e-05,2.752500859001048e-05,1.148963034548213e-05,31,1354.9155061886192,4570881.896148668,6163893.5,0.283834573011705
4.1572784394119435e-05,2.8359726898990023e-05,3.8226205090462316e-05,4.585799130557501e-05,39,1268.1869840140312,12882495.51693109,18350198.0,0.2403204428417496
4.132911528217308e-05,3.1142095672568427e-06,1.120791182952262e-06,3.7334112312360718e-06,7,945.2352071028149,7413102.413009037,90412640.0,0.26926837359925754
2.11685088714874e-05,2.0892148871458153e-05,1.1321912312809837e-06,5.395262256639255e-05,43,7.25294776477795,8912509.381337289,25494816.0,0.3328013789412048
1.8425965527726758e-05,3.4304270069989466e-05,4.136277283136199e-05,8.464058698323631e-05,43,1008.8943187836002,14791083.881681785,30733742.0,0.25933779641843807
2.2021210534201968e-05,6.915723381084469e-06,2.742868655175589e-05,2.703572181752396e-06,11,1629.4300570642163,5754399.373371464,3023242.2,0.2990507138991772
2.6538530127395462e-05,3.697354225593891e-05,4.9373523500034036e-05,3.954551761738425e-06,10,1487.1337455891075,4265795.18801585,3314957.0,0.3241711898611162
4.9743090149591976e-05,1.5801200303056354e-05,3.238325627032735e-05,2.7807799194645507e-05,3,1439.7570302940587,9772372.209557923,13346818.0,0.22773694677418266
2.8377994543459407e-05,4.555435802611896e-05,4.995940011558048e-05,6.43939596530044e-06,16,1443.1114722784735,3090295.4325135374,3206882.8,0.35447845707217124
3.857512661621617e-05,2.9785405557010318e-06,9.514917409429576e-06,8.959454855738866e-05,9,984.726418752473,23442288.15319876,38551468.0,0.2611103475227647
4.7187450987310106e-05,4.571591113205581e-05,6.291464440457437e-06,4.45939525981594e-06,3,1331.706864746481,7079457.843841248,47815550.0,0.24461879374562034
2.3557131226794637e-05,3.8921660269400903e-05,3.196139034721292e-05,9.183384454003746e-05,15,919.4355053915098,21877616.239495095,40754100.0,0.2658989919822095
3.291820165246714e-06,2.6816390182735526e-05,1.0339362086752326e-05,8.037740360548526e-05,30,407.80816368430993,7943282.347242667,29232234.0,0.30520390864743935
2.0503954429240187e-05,1.0028488088410818e-05,9.925448129916158e-06,2.579235785053284e-05,48,1071.723534874009,8511380.382023606,11556667.0,0.2549861842184107
2.6757796314207775e-05,4.716784068912109e-05,1.9066118058494252e-05,3.7840644139597217e-06,35,1371.8194628753292,1862087.136662837,3049510.2,0.39130908122122915
1.698853259465047e-05,4.953878309909331e-05,6.042376347943923e-06,5.7337447204223777e-05,27,477.00001748579604,13803842.64602858,28738542.0,0.2983486260700084
2.164042445542437e-05,1.3390412279184256e-05,6.936695236103689e-06,1.0248444623682714e-05,30,1146.5336452165222,4466835.921509551,6825269.0,0.2985778840470567
4.662392705689334e-05,3.49278866238765e-05,3.492059318908201e-05,8.849246676876302e-05,29,1052.4651580068428,23988329.19019443,36951156.0,0.2561421716814056
9.630004947243511e-06,1.7750017251903212e-05,4.16959180215841e-06,5.257108632969266e-05,14,430.2998683556983,10964781.961431643,22903894.0,0.3017737644066516
1.8808867194096433e-05,5.838095781095403e-06,7.660901059270679e-06,5.317724797935918e-05,8,853.3831724258184,13803842.64602858,23743002.0,0.2707434813913387
3.4197025253200753e-06,1.6839271028129904e-05,2.652860644662218e-05,8.722395945158758e-05,41,656.0212834362118,7585775.750291697,26426138.0,0.28897466382775333
1.822903813482789e-05,4.9865357712775346e-05,2.1524885855413773e-05,4.926242144355803e-06,38,1353.6346811898475,2089296.1308540045,3040350.2,0.38661052572469573
5.42085862585584e-06,1.1441814715297878e-05,4.9592097424260576e-05,9.401376737763246e-05,8,965.1874618604119,11481536.214968609,36488940.0,0.2625433971287217
3.307504807829292e-05,3.7356742222087007e-05,3.239875417939765e-05,1.48302128653421e-05,15,1371.0618814680918,6165950.018614708,7340639.0,0.25340067908733127
5.520625188699378e-06,4.824012839260919e-05,1.778282203018394e-05,8.140160434950787e-05,34,552.392180489693,9999999.999999812,34830640.0,0.29281912364662793
3.763568676117016e-05,2.888715450172165e-05,3.2011365164433436e-05,7.078223334155795e-05,20,1096.7777885790413,20892961.308539983,30928528.0,0.2528921415937601
9.81795507678523e-06,3.128502787487406e-05,2.7593276742616834e-05,7.825144860480636e-05,25,820.1607877722332,13182567.385563815,32603276.0,0.27318011736427106
2.627198305259601e-05,2.6427072484117378e-05,2.6564751852846317e-05,7.230680638056785e-05,33,1001.8929705688196,17782794.100388877,30273010.0,0.25985129769467225
3.226207432770604e-05,2.358652749468305e-05,1.398722329892147e-05,3.3678324107831195e-05,31,1025.6976267498887,11481536.214968609,16038078.0,0.25810538805637
2.6650910043326433e-05,4.91820470511835e-05,3.62808463679964e-05,3.930071639101566e-05,14,1185.4554320183083,12589254.11794143,18795988.0,0.2463882395333862
3.774882722818546e-05,3.5265870667248803e-05,3.6080828209566554e-05,7.268007712727069e-05,38,1097.5156540156515,17782794.100388877,29312426.0,0.25283802418211815
8.491829976993478e-06,3.8924393614335463e-05,3.12775517423312e-05,7.470117141919465e-05,16,818.4601310278476,12589254.11794143,32313396.0,0.2733048489705115
2.2169906932460546e-05,5.697407521336965e-06,1.2436360897910102e-05,7.775078553765799e-05,44,964.8339839194355,19054607.179632097,31542340.0,0.2625693223317317
1.9826653410498518e-05,1.9047946598840747e-05,3.172849334951334e-05,1.667325203434154e-05,11,1404.8854491659642,6456542.290346436,7835227.5,0.2469471100311441
5.803112473528087e-06,5.786775834085607e-06,4.177682579664149e-05,8.277761584308723e-05,39,1138.8513801195497,9120108.393558927,26154330.0,0.24980632979165632
4.838959121936229e-05,4.173300571257119e-05,2.219375335172523e-06,6.902315502264555e-05,41,207.94634289238851,16982436.52461711,44354584.0,0.31808188330003045
7.749539922766582e-06,1.967172039011979e-05,1.3359868498656444e-06,4.1444676857840235e-05,46,161.57736637831414,7762471.166286773,15690168.0,0.32393179799769833
3.0675732674401035e-05,2.049388893080781e-06,4.2381412113405636e-05,8.43839375863532e-05,28,1946.289559564596,20417379.446694892,30858028.0,0.19058623061847724
1.7016128124772393e-05,3.4129403810336424e-05,3.794371090501386e-05,3.82339198752383e-05,27,1197.0185590026592,9999999.999999812,16530051.0,0.2455401628085081
8.833222765506077e-06,2.316016155727318e-05,2.912524598587609e-05,4.792733813683561e-05,11,1019.8391263705988,10471285.480508799,21274146.0,0.2585350692162405
4.510461330017413e-05,3.2519011161456496e-05,1.9969547315248198e-05,4.9919839211625755e-06,43,1409.3250326164064,2290867.652767734,3259819.5,0.3740086572293098
1.4930573036508748e-05,1.883316025840962e-06,4.410790878598791e-05,2.2462689025509333e-05,18,2021.7090920928842,6918309.709189237,9150925.0,0.19845350512683732
8.687566206598029e-06,2.8098738970320964e-05,2.6587202578557365e-05,1.9826855300760242e-05,41,1210.327047647592,5128613.839913555,8851977.0,0.2814880283017386
1.5348519411168261e-06,1.5384206988403496e-05,5.809496670193673e-06,8.308612174937687e-06,44,915.5022284570564,1862087.136662837,4037836.5,0.3931252325897758
3.598820828536027e-05,1.9711060663571553e-05,1.5848552913019407e-05,1.478461744396717e-05,24,1284.2751933429915,6165950.018614708,7212955.0,0.2592600019256809
2.8145676753685786e-06,9.26837271263118e-06,1.8442660488258203e-05,2.6356292719309766e-05,20,990.9169522565599,4466835.921509551,11152945.0,0.3081695145538196
2.1902156837037187e-05,3.668504250043419e-05,4.0764409506451655e-05,8.815706914367786e-06,29,1421.688358462731,3311311.2148258532,4167496.5,0.32976307357897455
3.737190222710607e-05,1.9727375171943994e-05,1.8452995223078775e-05,5.6058435213755616e-05,33,1021.2102374467764,17378008.28749341,24561120.0,0.25843450754356295
4.912826873332358e-05,1.55287045790046e-05,4.1294035694302604e-05,8.275840598727191e-05,7,1314.4118463772759,25118864.315095305,36811276.0,0.2369301635570874
1.7447300575220337e-05,4.87988258938363e-05,3.6913567282649414e-05,9.104500305676104e-05,3,902.2561732954399,17782794.100388877,40823036.0,0.2671589791569025
3.409555797764401e-05,2.7739733951966663e-05,1.9390549587970987e-06,9.486446263743858e-06,46,644.5593480991555,4073802.778041055,38072148.0,0.3375870048392793
4.559326079580621e-05,3.891142511779784e-06,2.671091053903747e-05,1.371157277290348e-05,13,1719.7143615502648,6165950.018614708,6266872.5,0.23015681316769057
2.522161382219431e-05,4.549658332987517e-05,4.649579320864093e-05,5.4466453774317374e-05,15,1172.8376418064668,15135612.484361785,24453702.0,0.24731366863336413
6.893588147365404e-06,3.73764219065925e-05,4.825683454601625e-06,4.5528712049634206e-06,20,1113.93487040508,2344228.8153198822,2574965.8,0.402847893435829
1.748921345536988e-05,1.5024295445559973e-05,2.631404455306408e-05,2.707373831474107e-05,39,1301.230008179572,7762471.166286773,11192252.0,0.2411962415598362
2.1351185520265643e-05,4.857239167992837e-05,2.366164486791634e-05,4.586868502621101e-06,6,1426.7917782608654,5623413.251903389,4264944.0,0.28050375751571427
4.2976404406422944e-05,2.937488282318909e-05,4.17423469206533e-05,5.5952431139334455e-05,3,1263.7091683059643,15848931.924610823,26212718.0,0.24064886017085485
3.730674013439069e-05,6.65127393758976e-06,3.9435186359258914e-05,8.04813070271003e-05,16,1529.372115809998,22908676.52767728,33160546.0,0.22116428971291469
1.3233338516006928e-05,3.4097344184749944e-05,3.517289337234443e-05,7.247967896993999e-05,39,955.4741239193152,12589254.11794143,28173926.0,0.26325580440746804
5.371261662733703e-06,3.7738203011181735e-05,3.242359416998944e-06,2.2596411948550577e-05,38,500.06597108218847,5248074.602497631,12103100.0,0.3258685407588347
3.531003184381011e-06,4.428796920069118e-05,1.0280401396445895e-05,9.44466572459348e-05,39,343.02228828278254,8511380.382023606,32293800.0,0.30838701795273116
