Wd,Wn,We,Wout,N,DC Gain,Freq Corte,SR
4.9999999999999996e-06,2.8e-06,7.8e-06,1.8e-06,10,38.60983151948337,162181.00973589093,6930546.5
4.8e-06,3.6e-06,7.3999999999999995e-06,9.4e-06,2,2748.0757044854763,2187.761623949538,10976360.0
4.6e-06,4.2e-06,2.2e-06,6.5999999999999995e-06,16,0.11839034987751275,52480746.02497618,1623253.2
9e-06,1.6e-06,3.6e-06,1.6e-06,17,10.892861630703166,616595.0018614728,9139663.0
3e-06,2e-06,4.4e-06,9.8e-06,5,2370.929373506484,1737.8008287493642,8737983.0
6.799999999999999e-06,6.2e-06,8.4e-06,2.5999999999999997e-06,9,509.21085332043185,13803.842646028725,12377494.0
8e-07,2e-06,2.4e-06,6e-06,5,1113.237512884311,1288.249551693126,5355217.0
8.2e-06,6.4e-06,6e-06,9.6e-06,5,2528.4831273755585,2951.209226666364,13654433.0
8.4e-06,9.4e-06,7.2e-06,6e-06,16,1807.3693262159798,4265.795188015893,16425879.0
1.8e-06,3.8e-06,4e-06,1.8e-06,11,39.62859426657378,102329.2992280742,6494798.0
1e-06,3.6e-06,1.8e-06,9e-06,9,0.16630129575373928,33884415.61391957,192178.0
7.8e-06,7.3999999999999995e-06,3.2e-06,9e-06,10,0.1476149278468582,41686938.347032696,3833537.8
6.5999999999999995e-06,9.6e-06,5.7999999999999995e-06,8e-06,13,2079.995542189189,3311.311214825886,15868117.0
8e-06,9.8e-06,6e-07,1.4e-06,17,1.4677200990532846,2344228.8153198822,2323857.5
1.2e-06,1.4e-06,3.3999999999999996e-06,8e-06,7,1474.968001112938,1584.8931924611031,5856317.5
4.4e-06,8e-06,5.4e-06,8.8e-06,12,2106.3056516777724,2691.5348039268965,14395786.0
4e-06,4.2e-06,1.4e-06,1.8e-06,11,1.8480498873211497,1621810.0973589038,1798265.1
2.2e-06,9e-06,9.2e-06,6.5999999999999995e-06,6,1791.0343513848043,2454.7089156850134,11662955.0
7e-06,3.8e-06,3.2e-06,5.4e-06,7,0.580252240409229,2691534.8039268698,4418541.0
6.799999999999999e-06,6.5999999999999995e-06,9.8e-06,3e-06,4,874.402892748373,8128.305161640922,10756859.0
6.4e-06,1.2e-06,8.599999999999999e-06,7.3999999999999995e-06,15,1177.7286172281465,4570.881896148713,8311827.0
5.199999999999999e-06,5.199999999999999e-06,8.8e-06,6e-06,16,1918.475853072604,3311.311214825886,13511584.0
6e-06,2e-06,4e-06,1.2e-06,5,41.78970961792111,158489.31924610934,6097041.0
4e-07,5.7999999999999995e-06,1e-06,2e-06,5,5.03293191697435,407380.2778041068,603812.1
3.2e-06,7.6e-06,4e-07,1.6e-06,18,0.8908157241688875,3235936.5692962264,678697.7
4.8e-06,1e-06,6.5999999999999995e-06,3.8e-06,5,416.1298432316064,10715.193052375973,6810482.5
5.6e-06,3.3999999999999996e-06,9e-06,4.9999999999999996e-06,14,1714.8253857961406,3630.7805477009856,11835110.0
6.2e-06,9.8e-06,9.8e-06,9.8e-06,2,2602.565340079194,2754.2287033381467,13292852.0
9.4e-06,6e-06,5.6e-06,4.6e-06,10,1501.6600266277146,5128.613839913606,14197607.0
6.4e-06,8.599999999999999e-06,6.5999999999999995e-06,5.6e-06,7,1700.9373971253515,4073.8027780410953,14201264.0
8e-07,5.199999999999999e-06,8.599999999999999e-06,1.4e-06,17,21.978185949255995,138038.42646028678,3227716.0
1.4e-06,3.2e-06,2.8e-06,5.7999999999999995e-06,14,542.1429787559027,1698.2436524617333,7942709.0
2e-07,8.8e-06,5.4e-06,2.8e-06,12,309.2207168923114,2951.209226666364,3346334.2
9.6e-06,9.4e-06,5.7999999999999995e-06,6e-07,2,159.63782424274316,42657.95188015881,9521781.0
6.4e-06,3e-06,9e-06,3.2e-06,16,997.1964402809936,6456.5422903465005,11538951.0
8.4e-06,5.7999999999999995e-06,8e-07,8e-07,13,13.748175787003149,323593.65692962374,5449674.0
2e-06,1.8e-06,5.7999999999999995e-06,6.2e-06,11,1714.3272640948926,1949.8445997580325,7533304.0
4.4e-06,4.8e-06,7.6e-06,2.2e-06,15,127.85334774267281,44668.359215095836,11179070.0
8.599999999999999e-06,1.2e-06,4.9999999999999996e-06,6.2e-06,2,1100.9763554574279,5495.4087385761995,8477599.0
8.2e-06,8.2e-06,5.7999999999999995e-06,2.2e-06,18,86.99934006729788,83176.37711026614,14078417.0
2.5999999999999997e-06,2.8e-06,8.2e-06,7.2e-06,19,2177.7542347247877,1905.4607179632346,9541537.0
2e-07,2.5999999999999997e-06,9.8e-06,6.2e-06,2,1525.2646817096709,588.843655355586,3030120.2
3.3999999999999996e-06,2.8e-06,9.6e-06,9.4e-06,10,2698.996626729982,1778.2794100389112,9992218.0
8.599999999999999e-06,7.8e-06,3e-06,4.6e-06,8,0.5044495163164807,5370317.96370243,5303796.5
3.8e-06,2e-06,3.3999999999999996e-06,5.7999999999999995e-06,1,1259.1831517102455,2398.832919019474,7439320.0
8.4e-06,3.8e-06,6.799999999999999e-06,4.4e-06,7,1537.9136124927204,4786.300923226344,12178966.0
2e-07,1e-06,3e-06,8.4e-06,16,548.3613960426136,1288.249551693126,2574933.2
6.4e-06,8e-06,1.4e-06,5.4e-06,11,0.20341322338744253,28183829.31264398,3254432.2
4.9999999999999996e-06,8.2e-06,3e-06,1e-06,10,26.59467942771358,190546.07179632224,2158533.0
4.9999999999999996e-06,2e-07,1e-06,2.2e-06,17,0.6788237891373439,1122018.4543019456,3910695.8
8e-07,3e-06,8.599999999999999e-06,5.4e-06,2,1673.3085619424076,1288.249551693126,5640843.5
3.8e-06,4.8e-06,7.3999999999999995e-06,3.6e-06,15,1100.0997766228109,4897.7881936844215,12211308.0
4e-06,5.6e-06,4e-07,2.2e-06,4,2.9937309191759263,1621810.0973589038,3852176.0
6e-06,6.799999999999999e-06,4e-06,9.2e-06,16,423.82442347058003,2238.7211385683245,14757280.0
6.799999999999999e-06,5.7999999999999995e-06,2.8e-06,9e-06,3,0.6243124187412625,5370317.96370243,5080085.5
8e-06,1.4e-06,4.8e-06,3e-06,15,628.968962512305,9332.54300796983,8598415.0
1e-06,8e-07,4.2e-06,4.4e-06,5,272.12858611886384,6606.934480075904,4178792.5
2.2e-06,5.6e-06,8e-06,2.2e-06,13,154.24529336592568,26915.348039268898,9708753.0
6e-06,9.4e-06,1e-06,1.6e-06,13,1.5419462207528398,2344228.8153198822,2226070.0
4.4e-06,9.6e-06,2.4e-06,8e-06,2,1.1799617060651526,3162277.6601683246,2684166.0
2.2e-06,4e-06,3.8e-06,4.9999999999999996e-06,5,1220.6171892071973,2511.8864315095625,9503683.0
9.2e-06,7.2e-06,9.8e-06,1e-06,19,13.244330189194292,512861.3839913573,3880786.0
4.8e-06,3e-06,8.4e-06,2.8e-06,17,696.5508651143548,8128.305161640922,10893602.0
4.2e-06,6.4e-06,2e-06,2.2e-06,13,0.9914942170324321,2511886.431509537,1418594.9
8.2e-06,5.6e-06,6.2e-06,8e-07,1,321.63566084377493,20892.9613085402,7791154.0
1.8e-06,8e-06,5.6e-06,9.4e-06,1,2199.520320253346,1778.2794100389112,9724400.0
6.799999999999999e-06,7.8e-06,6.4e-06,2.4e-06,13,263.3067814971715,26302.679918953567,13572365.0
6.5999999999999995e-06,7.6e-06,8.599999999999999e-06,8e-06,11,2292.7695715388677,3090.2954325135674,14820533.0
5.4e-06,3.6e-06,7.3999999999999995e-06,8.8e-06,2,2657.1891628533117,2344.228815319906,11125894.0
2e-07,7.8e-06,4.4e-06,2.2e-06,8,118.40732964987717,8511.380382023692,3062195.5
7e-06,8.4e-06,5.6e-06,8.599999999999999e-06,3,2232.293730669865,3162.277660168356,13508731.0
4e-06,7.6e-06,5.6e-06,6.4e-06,12,1775.373271291943,3090.2954325135674,13915252.0
3.8e-06,7.8e-06,3e-06,2.8e-06,4,5.816213848874191,537031.7963702448,2070697.8
2.4e-06,1e-06,5.4e-06,7.6e-06,18,698.4308225228825,4466.835921509595,6312399.0
5.199999999999999e-06,3.8e-06,2.2e-06,1.4e-06,18,8.200359919824264,301995.1720401975,4639084.0
5.4e-06,9.8e-06,7.3999999999999995e-06,1e-06,16,19.419052674984805,338844.1561391978,2823987.8
4.4e-06,5.199999999999999e-06,9.6e-06,5.6e-06,6,1818.169792950824,3235.9365692962583,12048618.0
4e-07,3.6e-06,1.8e-06,4.6e-06,5,442.63241144733905,1318.256738556399,4005258.2
4.2e-06,4.6e-06,1.8e-06,6e-06,13,0.1589887191520518,37153522.9097165,1665078.9
8.4e-06,5.6e-06,4.2e-06,6.4e-06,9,813.2381383962527,2187.761623949538,13814350.0
1.4e-06,6.4e-06,8.4e-06,6e-06,9,1657.5536933477997,1949.8445997580325,9294773.0
5.7999999999999995e-06,4.4e-06,8e-06,1.6e-06,17,23.086353982923015,295120.92266663455,7383203.5
9.4e-06,8.2e-06,6e-06,6e-06,12,1817.957310443142,4265.795188015893,15564385.0
3.3999999999999996e-06,4e-06,1.4e-06,5.4e-06,1,5.8475939416103895,851138.0382023632,3173522.5
2.5999999999999997e-06,8.599999999999999e-06,8e-07,9.8e-06,4,0.28359906613701696,19952623.149688404,1012161.75
2.5999999999999997e-06,8e-07,7.2e-06,4.6e-06,8,302.87527965411687,9999.999999999915,5600853.5
8.4e-06,1.8e-06,6.799999999999999e-06,1.4e-06,15,9.649958491284636,707945.784384127,5647717.5
2.4e-06,9.6e-06,2e-06,5.6e-06,4,0.7592921298388143,4365158.322401581,761278.94
1.4e-06,7.3999999999999995e-06,9.6e-06,3.6e-06,5,961.0303137034826,3467.36850452529,8927389.0
6.4e-06,8.4e-06,2.4e-06,2e-06,3,11.426817010997825,426579.51880158647,4748865.0
5.6e-06,7.8e-06,5.199999999999999e-06,8.2e-06,2,2102.3979048091096,2951.209226666364,12739629.0
8.4e-06,8.4e-06,8.8e-06,4.8e-06,17,1539.362472566323,5011.872336272681,16111867.0
3.2e-06,9e-06,7.8e-06,8.4e-06,9,2161.572517050392,2398.832919019474,13486233.0
4.8e-06,1.6e-06,5.199999999999999e-06,8e-06,4,2012.3108380520036,2570.3957827688455,8808660.0
7.2e-06,5.7999999999999995e-06,1.2e-06,2.5999999999999997e-06,12,0.5904063879336715,5623413.251903389,4651246.0
5.4e-06,5.6e-06,9.2e-06,5.199999999999999e-06,11,1700.43232999801,3801.8939632055826,13295336.0
1.2e-06,6e-06,1e-06,5.6e-06,8,0.28081349276160067,18197008.586099476,121962.4
9.8e-06,1.2e-06,6e-07,3.8e-06,1,8.642098325629862,588843.6553555802,19268356.0
2.4e-06,9.8e-06,6e-06,7.2e-06,8,1786.7446946507307,2454.7089156850134,12564979.0
1.8e-06,3.3999999999999996e-06,8e-06,2.8e-06,18,620.5174085721968,5495.4087385761995,8802639.0
7.3999999999999995e-06,4.8e-06,3.8e-06,5.6e-06,3,148.08549656717787,3890.451449942776,12086756.0
4e-07,2.4e-06,4.2e-06,8e-07,7,23.87197136643786,151356.12484361892,713483.4
5.199999999999999e-06,3.8e-06,4e-06,4.6e-06,8,981.3667917055035,2951.209226666364,11571589.0
3.3999999999999996e-06,7.6e-06,8.599999999999999e-06,9.8e-06,7,2492.220943225553,2137.9620895022176,12875559.0
5.7999999999999995e-06,7e-06,8.4e-06,8e-06,11,2295.5125056562715,2951.209226666364,14365982.0
7.2e-06,9.8e-06,9.8e-06,3.3999999999999996e-06,7,1012.9499009303736,7413.102413009111,13949923.0
7.3999999999999995e-06,1.8e-06,6.799999999999999e-06,3.3999999999999996e-06,9,1023.2742734270263,6165.95001861477,9465408.0
4.4e-06,2e-07,2e-06,1.2e-06,15,5.484015587484873,467735.14128719136,5976810.0
2.8e-06,2e-07,8.599999999999999e-06,5.199999999999999e-06,19,216.59016652544076,8511.380382023692,2623010.8
4.6e-06,1.6e-06,6.4e-06,9.4e-06,1,2382.867146679926,2187.761623949538,8351009.0
3.8e-06,9.4e-06,9.6e-06,7e-06,13,1952.2934734293221,2884.031503126585,14563122.0
2.2e-06,6e-07,8.8e-06,7.2e-06,14,307.3667468733059,8128.305161640922,4762846.0
6.2e-06,6.799999999999999e-06,9.6e-06,7.3999999999999995e-06,9,2216.9053407443384,3162.277660168356,14015124.0
9.4e-06,6.2e-06,4.2e-06,6e-07,16,1.849435130205523,2818382.9312644056,7909402.0
6e-07,9e-06,5.4e-06,4.2e-06,16,978.1276225902291,1862.0871366628553,6216199.0
6e-06,3.3999999999999996e-06,2.5999999999999997e-06,4e-06,8,0.6909002808407716,3235936.5692962264,3523721.5
4.9999999999999996e-06,5.6e-06,2.5999999999999997e-06,9e-06,5,0.31203788356032525,15848931.924610823,2754972.5
9.8e-06,2.8e-06,9.8e-06,2e-06,12,46.847518155489745,158489.31924610934,9023830.0
3.6e-06,3e-06,2.4e-06,6e-07,19,0.8809269189360784,4365158.322401581,1589048.6
3.2e-06,1.2e-06,6e-06,9.6e-06,13,1360.2433571546785,2884.031503126585,7369752.5
1e-06,4.2e-06,9.4e-06,3.6e-06,1,1260.302295405154,2238.7211385683245,4648380.0
7e-06,2.2e-06,8e-06,4.9999999999999996e-06,9,1697.797697251904,3801.8939632055826,10399346.0
9.6e-06,3.6e-06,8.4e-06,4e-06,11,1410.691888912943,5495.4087385761995,12587525.0
1e-06,8.4e-06,1.2e-06,1.4e-06,17,2.7139499181810796,724435.9600749789,1804757.9
7.2e-06,3.6e-06,4.6e-06,6.5999999999999995e-06,4,1905.8173418863316,3090.2954325135674,11749003.0
9.8e-06,2e-06,4.8e-06,2.4e-06,6,290.4272461090314,23442.288153199,10589900.0
8e-07,3.6e-06,1.2e-06,3e-06,18,0.32645918095296605,4786300.923226297,416830.34
8.8e-06,6.5999999999999995e-06,4.9999999999999996e-06,9.6e-06,9,2185.9000273489437,2951.209226666364,14501985.0
4e-07,9.6e-06,8.2e-06,3.3999999999999996e-06,11,717.2242787124392,1949.8445997580325,4538973.0
4.4e-06,8.2e-06,6.5999999999999995e-06,4.2e-06,4,1282.978666787023,4677.3514128719435,12356335.0
9e-06,6.799999999999999e-06,6e-06,7.3999999999999995e-06,8,2156.3014396076474,3548.1338923357275,14372612.0
7.3999999999999995e-06,6.2e-06,4.2e-06,6e-07,11,14.862785446504999,446683.5921509566,6417695.5
4.2e-06,3.2e-06,7.6e-06,2.8e-06,13,688.1883244489351,7762.47116628685,10581911.0
6.2e-06,7.3999999999999995e-06,1.6e-06,9.2e-06,11,0.10481524850383092,63095734.44801801,2875851.8
1e-06,6.799999999999999e-06,6.2e-06,7e-06,3,1784.864324594879,1479.108388168198,7708977.0
3.8e-06,2.8e-06,7.8e-06,9.4e-06,19,2672.7085384596166,1862.0871366628553,10461854.0
4e-07,7.8e-06,4.8e-06,7e-06,17,1572.6923143876568,851.1380382023717,4573908.0
2e-07,3e-06,4.8e-06,6.2e-06,7,1373.2231017646482,616.595001861479,3119501.8
8.4e-06,2.5999999999999997e-06,6.2e-06,1.2e-06,16,10.10286153293954,691830.9709189258,5601690.0
9.2e-06,8.4e-06,4.8e-06,1.4e-06,7,39.36353444925852,177827.94100389,8651713.0
8e-06,7.2e-06,6.5999999999999995e-06,8.599999999999999e-06,17,2367.3031860417354,3162.277660168356,15672938.0
1.8e-06,5.7999999999999995e-06,4.4e-06,2.4e-06,7,276.84457486987657,12589.25411794156,8571832.0
7.6e-06,3.6e-06,8.4e-06,3.2e-06,2,1121.8209914826234,6309.573444801879,7581140.5
2.8e-06,7e-06,6e-07,9.4e-06,19,0.05337863864358141,123026877.0812355,608704.2
5.6e-06,5.199999999999999e-06,8.599999999999999e-06,8.8e-06,17,2531.4601251707904,2570.3957827688455,13755160.0
3.2e-06,8.599999999999999e-06,9.4e-06,3.3999999999999996e-06,12,923.5587321892235,5623.413251903444,13254326.0
9.8e-06,8e-06,9.8e-06,8.8e-06,2,2566.543194305291,3235.9365692962583,13286740.0
5.4e-06,8.2e-06,8e-07,7.8e-06,12,0.10918429510718487,60255958.60743452,2485700.8
9.4e-06,4.2e-06,4.9999999999999996e-06,5.199999999999999e-06,7,1679.6210179073828,4168.693834703321,12773795.0
7.8e-06,9.4e-06,5.7999999999999995e-06,2e-06,11,44.68867705026513,158489.31924610934,11441042.0
5.4e-06,8.2e-06,3.6e-06,1.8e-06,16,11.763041418694911,204173.79446695026,10303357.0
2.8e-06,4e-07,8.4e-06,6e-07,17,1.635231958438015,2691534.8039268698,1392862.1
4.6e-06,1.4e-06,9.2e-06,8.4e-06,10,1767.6085638274492,2818.3829312644334,8389894.0
2e-07,5.7999999999999995e-06,1e-06,6.5999999999999995e-06,5,0.5199887517186437,2089296.1308540045,151889.06
5.7999999999999995e-06,9.2e-06,3.8e-06,8.599999999999999e-06,6,94.51017260232432,3090.2954325135674,13974576.0
8.599999999999999e-06,2e-06,2e-06,5.7999999999999995e-06,1,8.060302508823721,575439.9373371484,11268230.0
6e-06,2.2e-06,4.9999999999999996e-06,1.6e-06,12,24.599638835322974,263026.7991895346,5462003.0
5.4e-06,6.799999999999999e-06,1.8e-06,6.5999999999999995e-06,9,0.2058306657791897,28183829.31264398,2691242.8
2.2e-06,6.4e-06,3e-06,8.599999999999999e-06,15,0.25505975932716873,138038.42646028678,10681312.0
3.8e-06,1.4e-06,1.8e-06,6.5999999999999995e-06,7,0.3296757073863167,12882495.51693109,2219308.5
9e-06,8e-07,8.4e-06,4e-06,8,284.5330224804612,17782.794100389063,6756262.0
8e-07,1.4e-06,9.2e-06,1.2e-06,6,17.552863348547973,213796.2089502204,1766369.8
1e-06,3.6e-06,8.599999999999999e-06,1.2e-06,19,15.901144795291179,223872.113856831,1869787.5
4.6e-06,9e-06,3.6e-06,6.2e-06,17,1.714240325572339,34673.68504525281,14563681.0
9e-06,7.3999999999999995e-06,6e-07,3e-06,4,1.6944546820987023,2818382.9312644056,9279510.0
8.8e-06,9.8e-06,9.8e-06,3e-06,8,808.6929834443453,9772.372209558023,14109797.0
9.8e-06,4.8e-06,9e-06,7.3999999999999995e-06,17,2344.8771653166064,3388.441561392,14416225.0
7.8e-06,9.2e-06,4.6e-06,9.2e-06,11,1495.8389342473417,2691.5348039268965,15585389.0
4.9999999999999996e-06,7.3999999999999995e-06,8.8e-06,2.5999999999999997e-06,2,636.1506698468125,9999.999999999915,6328117.5
1.4e-06,9e-06,9.2e-06,6.799999999999999e-06,10,1737.2884000397207,1905.4607179632346,10134503.0
7.2e-06,3.6e-06,3.3999999999999996e-06,9.2e-06,9,0.21725665248691634,15135612.484361785,3619828.5
3.8e-06,1.4e-06,4.9999999999999996e-06,9e-06,5,1811.788594790627,2454.7089156850134,8122892.0
2.4e-06,3.6e-06,4.2e-06,6.4e-06,15,1711.0201930684489,2137.9620895022176,10022797.0
7.8e-06,9.8e-06,2e-06,9.2e-06,10,0.11884359337360219,54954087.38576132,3679560.5
2.8e-06,7.8e-06,9.6e-06,6e-07,18,1.48693956229455,2691534.8039268698,1231657.6
4.4e-06,2.4e-06,4e-07,8.599999999999999e-06,3,0.4680820554393077,10471285.480508799,5712292.0
6.2e-06,5.6e-06,3.3999999999999996e-06,4.8e-06,15,0.2774684067418987,4365158.322401581,2351239.5
2.8e-06,6.2e-06,7e-06,4.9999999999999996e-06,15,1492.8861320512206,3162.277660168356,12329080.0
8.8e-06,3.3999999999999996e-06,5.4e-06,4.2e-06,3,1468.190974664442,4897.7881936844215,10783960.0
7.2e-06,1.8e-06,4e-07,2.2e-06,6,1.8181019370588487,1995262.3149688465,10615900.0
9.4e-06,5.6e-06,7.8e-06,2.4e-06,19,265.3290136155164,29512.092266663567,14028097.0
8e-07,8.599999999999999e-06,9e-06,1.4e-06,12,26.809414367989117,125892.54117941519,3206793.0
9.8e-06,5.6e-06,6.4e-06,3.2e-06,9,973.2303784330483,8128.305161640922,13442687.0
5.7999999999999995e-06,8e-07,7.3999999999999995e-06,1.6e-06,9,6.515278612830334,831763.771102658,3938941.0
3.8e-06,7.3999999999999995e-06,2e-06,3.8e-06,4,1.5271003829312881,2398832.9190194495,2085389.2
3.2e-06,8.4e-06,7.6e-06,3.6e-06,7,1013.3014919049422,5128.613839913606,12410439.0
7.3999999999999995e-06,2e-07,5.199999999999999e-06,7.8e-06,1,318.2388983906869,9332.54300796983,4707399.5
1.4e-06,2.2e-06,9.2e-06,4e-06,13,1176.7415791145409,2398.832919019474,7008035.5
9.4e-06,8e-06,5.6e-06,1.4e-06,10,30.3385640473195,239883.29190194583,7280425.0
5.7999999999999995e-06,5.4e-06,1e-06,8.2e-06,11,0.11567842321929968,57543993.7337145,3288415.8
9.4e-06,6.799999999999999e-06,6.4e-06,6.5999999999999995e-06,8,2024.850963153807,3890.451449942776,14362211.0
6e-07,2e-06,4.4e-06,7e-06,14,1759.6040240107184,891.2509381337405,4597630.0
6.799999999999999e-06,4.6e-06,2.2e-06,7.6e-06,1,4.027018713621796,1122018.4543019456,7114066.5
7.8e-06,4e-06,4e-07,2.2e-06,3,4.4124089443351435,1148153.6214968646,11088049.0
8.8e-06,4e-07,4.4e-06,6.2e-06,14,244.02838869298415,14791.08388168194,6844758.5
5.7999999999999995e-06,8.2e-06,1.8e-06,1e-06,17,11.873171610241119,295120.92266663455,1426944.1
4.4e-06,3e-06,6.799999999999999e-06,8e-06,2,2472.1445818183065,2238.7211385683245,10201175.0
3.2e-06,4e-07,9.4e-06,7.8e-06,12,279.0664429920884,9332.54300796983,4155224.0
2.4e-06,2e-06,9.4e-06,4.2e-06,17,1279.4543460209325,2951.209226666364,8202136.5
9e-06,8.8e-06,9.8e-06,5.7999999999999995e-06,5,1840.4541277235164,4365.158322401625,13950366.0
4.4e-06,6.799999999999999e-06,8e-06,5.7999999999999995e-06,15,1771.1515918318748,3311.311214825886,14011015.0
3.8e-06,7.2e-06,8.8e-06,5.199999999999999e-06,16,1586.9393124587684,3548.1338923357275,13902489.0
1.8e-06,9.8e-06,8e-07,9.2e-06,15,0.07114216902771683,93325430.07969713,125299.05
9e-06,7e-06,1e-06,8e-06,3,0.5391715372777628,8912509.381337289,8812727.0
9.4e-06,6.5999999999999995e-06,8.2e-06,7.6e-06,10,2293.237804998743,3548.1338923357275,14662342.0
9.2e-06,2e-07,1e-06,4e-07,1,32.77478623023616,190546.07179632224,18740818.0
6e-06,7.2e-06,8.4e-06,7.3999999999999995e-06,14,2169.755570239765,3162.277660168356,14878184.0
6.2e-06,7.6e-06,4.4e-06,7.2e-06,5,1266.4921909083307,2511.8864315095625,13579806.0
9e-06,3.6e-06,3.8e-06,7.3999999999999995e-06,10,297.32184162084576,1905.4607179632346,12574359.0
4e-06,8e-06,1e-06,7.3999999999999995e-06,10,0.14483987019094313,43651583.22401571,1596872.6
1.4e-06,2e-07,8e-07,9e-06,1,3.6320159548589133,446683.5921509566,1314142.8
9.6e-06,8e-06,6.2e-06,9.8e-06,5,2523.638968724013,3162.277660168356,14210973.0
5.6e-06,2.4e-06,2.5999999999999997e-06,3.3999999999999996e-06,17,0.39090574510181064,3311311.2148258532,2225462.5
9.8e-06,8e-06,7.8e-06,9.2e-06,17,2513.913688706774,3235.9365692962583,16249283.0
3.3999999999999996e-06,4.6e-06,2.5999999999999997e-06,2e-06,17,1.8789511146261593,831763.771102658,2696180.5
4e-06,5.7999999999999995e-06,3.3999999999999996e-06,3e-06,18,1.6023525401529148,199526.23149688536,12986443.0
2.5999999999999997e-06,4.8e-06,3.6e-06,8.4e-06,12,716.7204892802544,2041.7379446695156,11089755.0
4.8e-06,3e-06,4e-07,5.4e-06,8,0.27171063307924226,19952623.149688404,4756246.5
5.199999999999999e-06,3.8e-06,3.3999999999999996e-06,7.6e-06,7,17.3698260955792,9772.372209558023,11627823.0
6e-06,5.199999999999999e-06,1.4e-06,2.8e-06,6,1.3631878026589879,2754228.703338119,4855519.0
6.799999999999999e-06,1e-06,7.8e-06,8.2e-06,11,775.0244788761677,6606.934480075904,7784358.5
6.4e-06,2e-07,7.2e-06,7e-06,1,295.32330826186615,9772.372209558023,3286506.5
6.2e-06,6e-07,3.8e-06,9e-06,9,360.4467516787268,10964.781961431756,5933558.5
1.4e-06,6e-06,8.2e-06,5.6e-06,12,1570.540589038359,2041.7379446695156,9312820.0
4.9999999999999996e-06,4.2e-06,4e-07,7.3999999999999995e-06,6,0.2473650821693991,23988329.19019443,4473624.0
9.4e-06,4e-06,6.799999999999999e-06,9.4e-06,7,2725.495060570447,2818.3829312644334,12813568.0
1.6e-06,3.2e-06,9.2e-06,8.2e-06,14,2314.245025357843,1380.384264602876,8355407.5
4e-06,8e-07,9.4e-06,8e-07,12,2.2443013022587768,2398832.9190194495,1908182.6
7.3999999999999995e-06,9.2e-06,2.4e-06,5.4e-06,9,0.28928546213221934,16595869.07437528,3861004.2
7.2e-06,8e-07,2.2e-06,1.4e-06,4,9.62692626145332,446683.5921509566,7720858.5
7.2e-06,8.8e-06,5.6e-06,6e-06,15,1739.5122338096842,3981.0717055349414,15917544.0
9e-06,2.8e-06,5.7999999999999995e-06,9e-06,8,2625.283393001015,2754.2287033381467,11666358.0
7.2e-06,7.2e-06,9.4e-06,1.4e-06,2,128.96888368840337,53703.17963702469,4337430.5
2e-06,2e-06,4e-06,4.2e-06,10,1201.1595828689979,2754.2287033381467,7671128.5
2e-07,3e-06,2.5999999999999997e-06,8.4e-06,8,1536.6494014538382,524.8074602497699,3135976.5
3.6e-06,8.599999999999999e-06,3.6e-06,3.6e-06,19,47.31728630911894,7762.47116628685,14311088.0
9.2e-06,1e-06,6e-07,4e-07,8,2.7088944018922088,1862087.136662837,15935121.0
1e-06,2.2e-06,8e-06,3.8e-06,7,1079.3620844720438,2137.9620895022176,5981490.5
4.2e-06,3.2e-06,7e-06,4.4e-06,11,1470.9227206720454,3715.3522909716967,10825766.0
5.7999999999999995e-06,3.2e-06,4.8e-06,2.2e-06,13,112.86788344093264,52480.74602497669,10107898.0
1.8e-06,3.8e-06,7.6e-06,3.8e-06,13,1123.035627440092,3162.277660168356,9064958.0
6.4e-06,5.4e-06,5.6e-06,2.2e-06,7,131.1334884755808,50118.72336272668,9662405.0
6.5999999999999995e-06,8e-06,6e-06,4.8e-06,10,1485.9655899918237,4677.3514128719435,14617107.0
6.799999999999999e-06,7.6e-06,6.4e-06,9.8e-06,15,2488.795019088329,2818.3829312644334,15417693.0
6.5999999999999995e-06,5.199999999999999e-06,3.8e-06,3.3999999999999996e-06,3,44.05928550602399,33884.41561391991,10177089.0
8.599999999999999e-06,4.9999999999999996e-06,4.9999999999999996e-06,6.4e-06,16,1883.6309740749773,3548.1338923357275,14340264.0
9.8e-06,1.6e-06,3.3999999999999996e-06,6e-06,6,701.4504485857556,2089.2961308540253,9712460.0
3.8e-06,7e-06,4e-07,2.8e-06,2,4.798955852866853,1122018.4543019456,3660369.8
4e-07,6e-06,6.4e-06,2.8e-06,11,512.58572442348,2630.267991895363,4217025.0
7e-06,3.2e-06,3.3999999999999996e-06,1.8e-06,3,56.133332917409255,85113.80382023666,7286696.5
6e-07,1.4e-06,9.2e-06,6.5999999999999995e-06,2,1340.1705384415923,1202.2644346174059,4156082.8
3.3999999999999996e-06,4e-07,3.2e-06,3e-06,12,135.47451282402466,18197.008586099666,3680571.5
6.799999999999999e-06,1.6e-06,2.4e-06,6.799999999999999e-06,10,0.22585404213791097,22387211.385682955,4387629.0
3.3999999999999996e-06,1.4e-06,4.2e-06,6e-06,7,1338.2905736358714,3090.2954325135674,7860329.0
9.6e-06,2e-06,5.6e-06,4e-07,12,1.468514464185016,3801893.963205545,8745447.0
8e-06,7.6e-06,4e-07,1e-06,1,48.922640152932345,131825.6738556391,10271860.0
8.599999999999999e-06,5.4e-06,3.2e-06,9e-06,17,0.08379411107564484,75857757.50291678,3666165.5
4e-07,6.799999999999999e-06,3.2e-06,9e-06,8,1698.4046691779106,758.5775750291797,4433262.0
